Tarih;Konya Laboratuvar Yaygýnlaþtýrma;;;;;
;PM10 ( l/dk );SO2 ( mg/m3 );CO ( mg/m3 );NO2 ( mg/m3 );NOX ( mg/m3 );O3 ( mg/m3 )
03.03.2021 00:00:56;17,43;2,68;280,67;15,66;17,54;18,21
03.03.2021 01:00:56;18,10;2,32;287,54;11,66;13,30;18,98
03.03.2021 02:00:56;13,49;2,94;296,27;9,78;11,00;19,76
03.03.2021 03:00:56;12,09;2,84;268,72;7,87;8,87;20,71
03.03.2021 04:00:56;11,44;3,51;258,84;6,91;7,76;21,03
03.03.2021 05:00:56;8,97;3,34;255,33;7,69;8,61;19,44
03.03.2021 06:00:56;7,14;3,16;260,65;8,25;9,21;19,38
03.03.2021 07:00:56;7,29;3,76;307,26;13,35;15,20;17,99
03.03.2021 08:00:56;5,89;3,61;313,15;20,55;24,55;16,56
03.03.2021 09:00:56;4,58;4,76;361,33;28,61;33,76;15,35
03.03.2021 10:00:56;7,46;5,53;382,65;31,18;36,88;15,77
03.03.2021 11:00:56;7,28;6,83;357,50;28,37;34,28;16,55
03.03.2021 12:00:56;12,69;6,92;362,48;26,35;33,94;17,11
03.03.2021 13:00:56;19,39;6,34;320,49;21,18;25,81;18,64
03.03.2021 14:00:56;17,69;6,90;347,68;21,76;28,03;19,41
03.03.2021 15:00:56;17,92;4,62;283,77;15,98;20,87;21,11
03.03.2021 16:00:56;20,59;3,36;281,40;13,21;17,04;22,22
03.03.2021 17:00:56;18,61;3,29;285,80;11,40;14,06;22,64
03.03.2021 18:00:56;14,73;3,60;300,89;12,55;15,53;23,35
03.03.2021 19:00:56;16,45;5,04;329,83;12,98;15,52;22,29
03.03.2021 20:00:56;14,51;4,98;355,46;15,05;17,41;21,19
03.03.2021 21:00:56;11,98;5,38;328,73;11,25;13,37;21,98
03.03.2021 22:00:56;14,32;5,46;331,31;9,97;11,93;21,68
03.03.2021 23:00:56;16,24;4,64;336,40;9,59;11,15;19,84
04.03.2021 00:00:56;16,10;4,60;341,44;7,94;9,29;19,37
04.03.2021 01:00:56;19,31;4,60;276,52;9,39;10,85;18,24
04.03.2021 02:00:56;15,90;5,07;271,59;8,62;9,86;18,65
04.03.2021 03:00:56;17,29;4,49;251,65;7,64;8,50;17,54
04.03.2021 04:00:56;12,57;4,45;236,51;8,85;9,86;16,93
04.03.2021 05:00:56;11,12;4,94;359,00;11,15;12,19;15,13
04.03.2021 06:00:56;10,44;5,98;451,33;15,88;17,25;12,12
04.03.2021 07:00:56;12,82;5,27;407,89;28,48;32,56;10,66
04.03.2021 08:00:56;12,62;6,65;424,71;47,91;61,64;7,89
04.03.2021 09:00:56;13,85;6,52;362,47;26,23;33,31;14,95
04.03.2021 10:00:56;17,58;4,49;246,75;17,28;23,17;17,88
04.03.2021 11:00:56;16,96;3,20;219,78;16,55;22,20;18,89
04.03.2021 12:00:56;14,01;3,70;227,73;15,86;21,63;20,48
04.03.2021 13:00:56;16,05;3,46;245,29;15,52;20,65;21,89
04.03.2021 14:00:56;19,27;3,63;260,47;16,69;21,24;23,35
04.03.2021 15:00:56;17,54;3,13;247,39;14,79;18,30;25,37
04.03.2021 16:00:56;15,37;4,04;288,50;20,25;25,51;27,01
04.03.2021 17:00:56;16,65;4,17;253,29;19,73;23,31;26,00
04.03.2021 18:00:56;13,90;5,59;365,23;46,45;53,80;17,11
04.03.2021 19:00:56;24,61;9,77;511,57;66,02;75,16;10,48
04.03.2021 20:00:56;28,79;12,06;551,81;58,10;62,88;11,00
04.03.2021 21:00:56;38,74;5,87;375,05;32,18;34,37;13,61
04.03.2021 22:00:56;42,09;16,35;740,52;59,30;67,65;9,05
04.03.2021 23:00:56;45,08;15,07;475,53;31,45;33,87;12,12
05.03.2021 00:00:56;51,32;7,98;389,90;30,76;33,26;11,90
05.03.2021 01:00:56;44,89;15,57;865,99;74,64;94,19;3,03
05.03.2021 02:00:56;46,13;13,57;936,67;78,69;104,61;-
05.03.2021 03:00:56;54,86;11,16;849,02;57,80;69,20;6,91
05.03.2021 04:00:56;50,73;10,33;999,99;62,30;70,08;-
05.03.2021 05:00:56;49,68;10,65;777,18;46,13;49,65;3,65
05.03.2021 06:00:56;45,46;9,55;688,75;37,89;40,66;5,84
05.03.2021 07:00:56;42,57;12,40;920,23;44,27;52,91;4,40
05.03.2021 08:00:56;39,91;19,93;1.225,20;66,05;89,43;3,20
05.03.2021 09:00:56;43,63;26,06;1.988,39;140,39;245,07;3,34
05.03.2021 10:00:56;62,63;18,51;1.420,58;120,88;191,08;7,28
05.03.2021 11:00:56;74,48;17,49;1.317,55;100,68;147,03;12,38
05.03.2021 12:00:56;75,74;16,09;998,06;63,82;85,82;18,15
05.03.2021 13:00:56;81,48;14,92;812,03;61,05;80,19;17,92
05.03.2021 14:00:56;82,61;10,01;443,38;29,52;36,91;19,88
05.03.2021 15:00:56;69,51;4,41;335,01;23,32;28,38;20,43
05.03.2021 16:00:56;60,84;3,34;280,14;21,06;26,00;19,44
05.03.2021 17:00:56;40,79;3,12;275,63;24,01;29,05;18,38
05.03.2021 18:00:56;31,73;3,95;268,53;31,89;39,19;17,30
05.03.2021 19:00:56;30,49;4,91;374,95;43,35;48,43;14,11
05.03.2021 20:00:56;23,80;7,78;422,09;44,34;48,01;10,51
05.03.2021 21:00:56;26,81;9,30;417,50;37,06;41,02;9,68
05.03.2021 22:00:56;26,96;10,09;471,85;28,71;32,24;11,85
05.03.2021 23:00:56;31,24;7,36;252,61;17,25;19,05;15,05
06.03.2021 00:00:56;24,20;16,98;606,91;33,39;37,61;12,82
06.03.2021 01:00:56;35,22;8,46;420,41;26,85;29,95;13,64
06.03.2021 02:00:56;26,81;23,60;1.148,75;75,01;93,68;6,78
06.03.2021 03:00:56;32,73;5,59;279,27;13,94;15,40;16,33
06.03.2021 04:00:56;24,72;11,88;904,02;56,26;71,62;7,16
06.03.2021 05:00:56;27,18;15,15;1.373,90;75,99;95,85;-
06.03.2021 06:00:56;44,65;12,84;1.068,25;69,49;83,22;-
06.03.2021 07:00:56;49,95;15,97;1.136,77;61,64;72,76;1,72
06.03.2021 08:00:56;54,79;16,81;1.144,00;79,10;113,92;-
06.03.2021 09:00:56;58,60;19,25;1.410,47;104,87;174,06;0,99
06.03.2021 10:00:56;71,49;28,26;1.825,08;142,10;248,29;2,70
06.03.2021 11:00:56;97,36;39,26;2.440,95;211,12;369,65;4,77
06.03.2021 12:00:56;132,50;51,45;2.382,48;231,03;361,72;10,12
06.03.2021 13:00:56;191,29;38,98;1.756,84;209,59;291,80;11,50
06.03.2021 14:00:56;225,97;36,10;1.110,45;116,49;153,34;14,83
06.03.2021 15:00:56;176,61;4,04;240,43;15,45;20,02;20,97
06.03.2021 16:00:56;77,55;3,15;253,73;17,83;22,32;19,83
06.03.2021 17:00:56;42,04;6,27;386,46;43,40;50,85;15,77
06.03.2021 18:00:56;38,08;8,52;542,34;65,40;78,79;11,78
06.03.2021 19:00:56;30,63;4,87;244,13;20,56;23,36;16,96
06.03.2021 20:00:56;29,87;7,64;222,16;15,37;17,86;17,24
06.03.2021 21:00:56;20,09;7,97;245,94;15,03;17,49;18,25
06.03.2021 22:00:56;26,42;7,10;232,85;11,73;13,57;19,05
06.03.2021 23:00:56;30,94;6,54;259,37;10,25;11,70;19,58
07.03.2021 00:00:56;22,32;9,21;398,59;21,71;24,05;17,78
07.03.2021 01:00:56;28,70;7,22;345,74;19,00;20,99;19,14
07.03.2021 02:00:56;20,29;5,18;242,76;8,74;9,73;20,54
07.03.2021 03:00:56;22,09;11,34;577,88;17,03;18,50;18,70
07.03.2021 04:00:56;26,93;8,31;505,04;17,11;18,58;17,62
07.03.2021 05:00:56;37,64;9,22;602,40;27,63;29,57;12,75
07.03.2021 06:00:56;24,98;9,70;597,30;34,16;36,39;8,54
07.03.2021 07:00:56;29,05;7,53;607,27;27,18;30,08;9,87
07.03.2021 08:00:56;31,15;6,90;418,76;21,64;24,14;13,03
07.03.2021 09:00:56;26,02;12,24;695,78;35,58;44,34;10,71
07.03.2021 10:00:56;32,64;11,05;455,20;25,40;32,30;15,25
07.03.2021 11:00:56;32,96;15,70;587,67;29,04;37,38;18,43
07.03.2021 12:00:56;33,62;14,65;495,90;22,67;28,62;20,71
07.03.2021 13:00:56;38,55;11,73;410,58;29,11;37,03;19,36
07.03.2021 14:00:56;43,07;6,79;316,31;22,56;27,48;16,07
07.03.2021 15:00:56;45,07;6,76;311,91;22,65;28,28;14,24
07.03.2021 16:00:56;42,96;6,50;364,81;25,56;32,28;13,21
07.03.2021 17:00:56;45,90;6,02;352,27;28,30;34,06;12,95
07.03.2021 18:00:56;36,59;6,64;437,96;34,98;42,14;10,92
07.03.2021 19:00:56;38,82;5,18;385,66;26,07;30,38;11,53
07.03.2021 20:00:56;30,70;6,18;454,26;32,17;36,22;9,90
07.03.2021 21:00:56;25,06;5,28;406,21;24,66;27,78;11,78
07.03.2021 22:00:56;22,92;6,50;461,49;23,19;26,12;13,26
07.03.2021 23:00:56;22,42;6,47;439,32;20,41;23,10;13,97
08.03.2021 00:00:56;20,03;7,32;405,74;17,90;20,37;16,54
08.03.2021 01:00:56;25,44;7,15;311,93;16,64;18,77;15,82
08.03.2021 02:00:56;21,94;5,97;311,12;16,30;17,72;13,78
08.03.2021 03:00:56;16,07;6,65;322,53;13,80;14,97;14,16
08.03.2021 04:00:56;17,33;6,21;431,19;19,22;20,50;11,38
08.03.2021 05:00:56;19,44;4,67;391,69;22,45;23,91;9,04
08.03.2021 06:00:56;20,61;3,44;353,37;17,47;18,92;9,87
08.03.2021 07:00:56;19,05;3,07;331,15;18,27;20,59;8,74
08.03.2021 08:00:56;15,81;3,88;540,18;-;-;4,43
08.03.2021 09:00:56;25,46;7,00;544,74;-;-;7,24
08.03.2021 10:00:56;22,10;6,72;336,44;-;-;12,05
08.03.2021 11:00:56;-;7,65;393,20;-;-;14,47
08.03.2021 12:00:56;29,53;-;-;-;-;-
08.03.2021 13:00:56;39,34;-;319,60;-;-;15,07
08.03.2021 14:00:56;38,69;2,84;271,23;-;-;16,22
08.03.2021 15:00:56;28,45;2,60;240,49;-;-;17,10
08.03.2021 16:00:56;30,66;4,23;283,71;-;-;17,38
08.03.2021 17:00:56;26,70;5,72;305,26;-;-;17,42
08.03.2021 18:00:56;42,50;4,52;358,46;-;-;15,41
08.03.2021 19:00:56;35,50;7,59;479,25;-;-;12,15
08.03.2021 20:00:56;43,71;18,22;739,71;-;-;5,83
08.03.2021 21:00:56;52,99;6,30;506,35;-;-;6,67
08.03.2021 22:00:56;48,96;12,92;656,03;-;-;5,84
08.03.2021 23:00:56;55,53;6,87;385,65;-;-;9,86
09.03.2021 00:00:56;50,15;5,02;340,85;-;-;10,73
09.03.2021 01:00:56;42,30;15,54;1.005,47;-;-;4,87
09.03.2021 02:00:56;47,55;9,00;670,05;-;-;5,15
09.03.2021 03:00:56;45,58;9,07;495,13;-;-;8,72
09.03.2021 04:00:56;40,60;8,55;544,66;-;-;7,92
09.03.2021 05:00:56;40,67;14,32;984,49;-;-;3,89
09.03.2021 06:00:56;43,92;10,19;785,22;-;-;2,65
09.03.2021 07:00:56;41,15;5,04;290,33;-;-;14,74
09.03.2021 08:00:56;30,36;14,11;1.256,74;0,05;0,08;2,74
09.03.2021 09:00:56;39,89;33,72;1.843,76;-;-;0,83
09.03.2021 10:00:56;73,12;30,11;1.369,43;-;-;3,29
09.03.2021 11:00:56;85,19;19,54;947,60;-;-;10,29
09.03.2021 12:00:56;74,42;16,31;659,06;-;-;13,31
09.03.2021 13:00:56;63,89;6,71;403,72;-;-;16,68
09.03.2021 14:00:56;59,82;4,86;309,68;-;-;16,62
09.03.2021 15:00:56;41,36;4,15;281,71;-;-;16,44
09.03.2021 16:00:56;40,59;5,40;303,57;-;-;15,84
09.03.2021 17:00:56;31,47;4,16;270,78;-;-;14,93
09.03.2021 18:00:56;28,79;4,83;299,30;-;-;13,59
09.03.2021 19:00:56;27,73;6,31;388,80;-;-;11,32
09.03.2021 20:00:56;27,50;11,02;490,01;-;-;6,63
09.03.2021 21:00:56;32,94;8,30;212,46;-;-;12,38
09.03.2021 22:00:56;27,79;8,39;222,33;-;-;12,44
09.03.2021 23:00:56;34,24;6,48;179,86;0,05;0,08;12,88
10.03.2021 00:00:56;31,24;8,86;334,95;-;-;12,02
10.03.2021 01:00:56;32,27;17,32;859,27;0,06;0,13;1,90
10.03.2021 02:00:56;39,37;6,96;404,56;-;-;7,56
10.03.2021 03:00:56;37,17;4,85;287,45;-;-;9,18
10.03.2021 04:00:56;35,72;5,70;309,06;-;-;10,18
10.03.2021 05:00:56;31,46;5,30;399,41;0,06;0,13;8,88
10.03.2021 06:00:56;27,16;8,60;621,27;-;-;6,89
10.03.2021 07:00:56;25,76;9,50;778,86;-;-;3,66
10.03.2021 08:00:56;33,15;11,59;1.129,97;-;-;-
10.03.2021 09:00:56;41,63;12,16;824,38;-;-;2,90
10.03.2021 10:00:56;48,97;12,07;583,74;-;-;5,81
10.03.2021 11:00:56;55,40;11,97;668,06;-;-;9,85
10.03.2021 12:00:56;54,46;29,41;1.122,37;-;-;10,62
10.03.2021 13:00:56;73,90;29,54;826,64;-;-;11,84
10.03.2021 14:00:56;79,49;14,43;487,80;-;-;14,59
10.03.2021 15:00:56;69,83;12,64;396,92;-;-;15,63
10.03.2021 16:00:56;62,83;8,57;324,36;-;-;14,94
10.03.2021 17:00:56;53,48;7,10;282,84;0,08;0,17;15,53
10.03.2021 18:00:56;54,58;8,85;334,58;-;-;13,83
10.03.2021 19:00:56;51,25;7,26;401,71;-;-;9,43
10.03.2021 20:00:56;50,68;5,40;283,63;-;-;11,35
10.03.2021 21:00:56;52,56;4,92;220,47;-;-;13,69
10.03.2021 22:00:56;53,70;9,44;428,94;-;-;11,65
10.03.2021 23:00:56;49,06;10,44;447,84;-;-;12,33
11.03.2021 00:00:56;48,99;12,79;605,54;0,07;0,14;11,07
