Tarih;Konya-Selçuklu-Belediye;;;;
;PM10 ( µg/m3 );SO2 ( µg/m3 );CO ( µg/m3 );NO2 ( µg/m3 );NOX ( µg/m3 )
22.05.2021 10:00:56;17,12;3,90;-;7,93;8,51
22.05.2021 11:00:56;17,88;3,58;-;6,47;7,13
22.05.2021 12:00:56;17,98;3,99;-;6,45;6,98
22.05.2021 13:00:56;24,51;3,54;-;6,69;7,51
22.05.2021 14:00:56;25,39;3,56;-;6,94;7,79
22.05.2021 15:00:56;54,19;2,86;-;6,56;7,46
22.05.2021 16:00:56;33,02;3,89;-;7,05;8,18
22.05.2021 17:00:56;25,02;2,19;-;6,94;7,91
22.05.2021 18:00:56;18,73;2,54;-;8,72;9,66
22.05.2021 19:00:56;23,76;3,86;-;10,84;11,84
22.05.2021 20:00:56;22,00;4,08;-;11,36;12,01
22.05.2021 21:00:56;22,61;3,21;-;9,81;10,70
22.05.2021 22:00:56;25,90;4,22;-;8,07;8,91
22.05.2021 23:00:56;17,63;1,63;-;7,71;8,33
23.05.2021 00:00:56;14,76;-0,61;-;7,39;8,17
23.05.2021 01:00:56;13,36;1,03;-;7,06;7,76
23.05.2021 02:00:56;15,63;1,53;-;7,53;8,01
23.05.2021 03:00:56;12,76;1,13;-;6,96;7,71
23.05.2021 04:00:56;11,85;1,03;-;8,63;9,27
23.05.2021 05:00:56;17,39;1,44;-;9,29;9,80
23.05.2021 06:00:56;13,98;0,11;-;13,00;13,64
23.05.2021 07:00:56;21,61;0,63;-;12,90;13,83
23.05.2021 08:00:56;24,90;1,19;-;5,77;6,68
23.05.2021 09:00:56;17,24;0,78;-;5,10;5,90
23.05.2021 10:00:56;17,90;0,51;-;5,59;6,32
23.05.2021 11:00:56;10,12;0,03;-;5,91;6,65
23.05.2021 12:00:56;12,46;0,29;-;6,22;6,68
23.05.2021 13:00:56;22,76;-0,25;-;6,33;7,15
23.05.2021 14:00:56;21,49;-1,32;-;7,15;7,79
23.05.2021 15:00:56;25,12;-0,54;-;7,82;8,56
23.05.2021 16:00:56;26,00;-1,31;-;8,11;9,15
23.05.2021 17:00:56;26,00;-0,51;-;8,20;9,10
23.05.2021 18:00:56;26,00;-0,15;-;8,67;9,41
23.05.2021 19:00:56;26,00;-0,78;-;9,56;10,07
23.05.2021 20:00:56;26,00;-0,52;-;11,32;11,95
23.05.2021 21:00:56;26,85;-0,29;-;12,06;12,57
23.05.2021 22:00:56;32,15;-0,80;-;13,58;14,12
23.05.2021 23:00:56;26,85;1,28;-;15,85;16,70
24.05.2021 00:00:56;32,27;3,81;-;14,67;15,85
24.05.2021 01:00:56;27,24;4,42;-;10,58;11,25
24.05.2021 02:00:56;29,24;4,19;-;13,84;14,71
24.05.2021 03:00:56;31,61;4,52;-;14,22;14,81
24.05.2021 04:00:56;36,12;3,81;-;13,81;14,82
24.05.2021 05:00:56;34,80;4,33;-;8,43;8,63
24.05.2021 06:00:56;19,98;3,97;-;11,62;12,13
24.05.2021 07:00:56;26,63;3,96;-;14,24;14,77
24.05.2021 08:00:56;24,49;5,47;-;17,04;18,21
24.05.2021 09:00:56;27,63;3,76;-;13,48;14,39
24.05.2021 10:00:56;24,39;3,23;-;10,90;11,71
24.05.2021 11:00:56;20,98;3,11;-;9,63;10,33
24.05.2021 12:00:56;28,12;2,58;-;10,38;11,11
24.05.2021 13:00:56;30,10;3,83;-;10,54;11,29
24.05.2021 14:00:56;37,88;2,96;-;9,21;10,10
24.05.2021 15:00:56;36,15;3,89;-;10,74;11,45
24.05.2021 16:00:56;30,37;3,27;-;10,50;11,66
24.05.2021 17:00:56;33,12;4,67;-;13,45;14,13
24.05.2021 18:00:56;34,49;4,71;-;15,77;16,84
24.05.2021 19:00:56;38,98;4,88;-;19,52;20,36
24.05.2021 20:00:56;46,85;3,76;-;24,03;24,57
24.05.2021 21:00:56;52,63;3,16;-;37,43;38,70
24.05.2021 22:00:56;53,91;3,41;-;43,99;45,58
24.05.2021 23:00:56;80,66;3,31;-;38,16;40,12
25.05.2021 00:00:56;69,41;4,28;-;48,59;49,68
25.05.2021 01:00:56;65,12;3,36;-;80,72;87,59
25.05.2021 02:00:56;114,93;4,33;-;58,90;63,00
25.05.2021 03:00:56;97,19;5,01;-;42,92;45,07
25.05.2021 04:00:56;74,32;4,30;-;34,09;34,78
25.05.2021 05:00:56;52,56;5,33;-;16,49;17,90
25.05.2021 06:00:56;34,76;4,85;-;16,95;17,90
25.05.2021 07:00:56;32,88;4,39;-;18,39;19,41
25.05.2021 08:00:56;32,85;4,89;-;18,10;18,93
25.05.2021 09:00:56;38,39;5,31;-;15,86;16,64
25.05.2021 10:00:56;33,27;4,33;-;14,09;14,87
25.05.2021 11:00:56;28,00;3,87;-;12,31;13,49
25.05.2021 12:00:56;30,44;3,32;-;13,65;14,39
25.05.2021 13:00:56;48,24;3,93;-;13,60;14,48
25.05.2021 14:00:56;48,05;4,87;-;12,79;13,77
25.05.2021 15:00:56;34,00;4,69;-;12,59;13,54
25.05.2021 16:00:56;34,85;4,38;-;14,71;15,38
25.05.2021 17:00:56;40,15;5,25;-;16,16;16,68
25.05.2021 18:00:56;35,59;5,30;-;20,40;21,51
25.05.2021 19:00:56;46,51;5,27;-;22,96;23,81
25.05.2021 20:00:56;45,32;5,41;-;30,49;31,50
25.05.2021 21:00:56;65,78;4,82;-;60,82;61,96
25.05.2021 22:00:56;95,93;4,34;-;73,49;79,58
25.05.2021 23:00:56;114,19;4,38;-;55,43;60,06
26.05.2021 00:00:56;96,56;4,71;-;56,64;59,02
26.05.2021 01:00:56;111,74;4,81;-;54,17;55,96
26.05.2021 02:00:56;82,75;5,03;-;24,98;25,81
26.05.2021 03:00:56;43,90;5,03;-;23,09;24,00
26.05.2021 04:00:56;38,68;4,98;-;41,33;42,27
26.05.2021 05:00:56;62,76;5,48;-;42,16;43,11
26.05.2021 06:00:56;91,63;5,72;-;43,29;45,30
26.05.2021 07:00:56;56,66;6,10;-;51,75;58,40
26.05.2021 08:00:56;79,95;5,03;-;44,76;50,19
26.05.2021 09:00:56;66,91;5,58;-;56,65;66,36
26.05.2021 10:00:56;132,10;4,21;-;64,92;72,56
26.05.2021 11:00:56;133,65;5,22;-;49,81;52,61
26.05.2021 12:00:56;86,54;5,19;-;44,69;46,63
26.05.2021 13:00:56;73,56;5,79;-;32,26;33,12
26.05.2021 14:00:56;56,24;6,01;-;30,34;31,09
26.05.2021 15:00:56;58,12;6,96;-;28,50;29,16
26.05.2021 16:00:56;57,54;6,65;-;23,88;24,67
26.05.2021 17:00:56;47,73;6,85;-;27,50;28,52
26.05.2021 18:00:56;54,34;6,68;-;27,65;28,44
26.05.2021 19:00:56;63,02;6,50;-;27,11;28,06
26.05.2021 20:00:56;57,83;6,10;-;39,52;40,90
26.05.2021 21:00:56;73,32;5,47;-;47,92;48,67
26.05.2021 22:00:56;92,56;5,16;-;51,80;53,61
26.05.2021 23:00:56;106,97;6,69;-;42,80;44,58
27.05.2021 00:00:56;78,00;7,61;-;58,12;61,06
27.05.2021 01:00:56;76,79;7,05;-;61,68;62,85
27.05.2021 02:00:56;65,44;7,74;-;38,85;40,08
27.05.2021 03:00:56;46,15;7,48;-;28,45;29,87
27.05.2021 04:00:56;39,63;8,32;-;18,91;19,77
27.05.2021 05:00:56;36,15;8,41;-;16,65;17,73
27.05.2021 06:00:56;30,85;8,15;-;27,17;27,67
27.05.2021 07:00:56;42,98;8,31;-;40,12;43,36
27.05.2021 08:00:56;81,73;7,77;-;28,87;30,70
27.05.2021 09:00:56;50,27;7,07;-;26,93;28,29
27.05.2021 10:00:56;50,49;7,97;-;27,77;29,36
27.05.2021 11:00:56;84,51;7,77;-;21,55;22,17
27.05.2021 12:00:56;44,63;7,09;-;20,20;21,06
27.05.2021 13:00:56;43,34;6,76;-;24,80;25,87
27.05.2021 14:00:56;51,66;7,63;-;21,42;22,11
27.05.2021 15:00:56;41,51;8,75;-;18,24;18,97
27.05.2021 16:00:56;38,37;8,35;-;18,21;18,86
27.05.2021 17:00:56;43,93;8,31;-;28,41;29,50
27.05.2021 18:00:56;62,93;7,73;-;33,92;35,13
27.05.2021 19:00:56;46,54;6,95;-;32,12;32,73
27.05.2021 20:00:56;48,57;6,67;-;32,23;32,78
27.05.2021 21:00:56;134,24;7,11;-;19,37;20,22
27.05.2021 22:00:56;91,34;8,33;-;31,46;32,33
27.05.2021 23:00:56;29,12;5,13;-;34,75;35,74
28.05.2021 00:00:56;30,98;3,36;-;27,43;28,16
28.05.2021 01:00:56;36,43;3,42;-;22,20;23,07
28.05.2021 02:00:56;24,76;2,46;-;22,18;22,83
28.05.2021 03:00:56;31,66;3,07;-;31,94;32,99
28.05.2021 04:00:56;92,41;4,33;-;36,12;36,87
28.05.2021 05:00:56;75,75;5,15;-;24,08;24,99
28.05.2021 06:00:56;36,41;4,01;-;24,97;25,80
28.05.2021 07:00:56;26,34;3,59;-;26,24;27,26
28.05.2021 08:00:56;36,49;3,99;-;31,31;33,29
28.05.2021 09:00:56;40,24;3,50;-;41,65;44,16
28.05.2021 10:00:56;43,22;4,11;-;37,92;39,88
28.05.2021 11:00:56;49,44;3,01;-;27,43;28,53
28.05.2021 12:00:56;31,73;3,04;-;24,29;25,33
28.05.2021 13:00:56;36,88;3,99;-;21,45;22,60
28.05.2021 14:00:56;36,24;4,02;-;18,61;19,39
28.05.2021 15:00:56;-;-;-;-;-
28.05.2021 16:00:56;-;-;-;-;-
28.05.2021 17:00:56;46,56;3,96;-;19,43;20,42
28.05.2021 18:00:56;66,10;3,69;-;20,29;21,40
28.05.2021 19:00:56;72,66;4,10;-;22,64;23,62
28.05.2021 20:00:56;62,76;5,25;-;25,88;27,09
28.05.2021 21:00:56;60,88;4,40;-;23,88;25,41
28.05.2021 22:00:56;59,88;2,57;-;17,71;18,38
28.05.2021 23:00:56;59,00;4,90;-;16,58;17,30
29.05.2021 00:00:56;58,39;5,63;-;16,01;16,71
29.05.2021 01:00:56;53,40;5,27;-;9,61;10,78
29.05.2021 02:00:56;48,76;4,77;-;8,28;9,11
29.05.2021 03:00:56;48,71;5,94;-;9,06;9,91
29.05.2021 04:00:56;60,51;5,05;-;7,90;8,39
29.05.2021 05:00:56;55,66;4,85;-;6,81;7,78
29.05.2021 06:00:56;46,00;4,49;-;9,35;10,22
29.05.2021 07:00:56;45,51;5,51;-;6,49;7,69
29.05.2021 08:00:56;42,12;5,64;-;8,59;9,57
29.05.2021 09:00:56;43,24;4,39;-;11,13;11,74
29.05.2021 10:00:56;45,49;5,25;-;12,29;13,66
29.05.2021 11:00:56;47,29;3,96;-;8,71;9,57
29.05.2021 12:00:56;35,37;4,85;-;8,75;9,40
29.05.2021 13:00:56;36,78;5,01;-;9,16;10,02
29.05.2021 14:00:56;28,12;3,73;-;9,16;10,27
29.05.2021 15:00:56;29,37;4,01;-;9,30;10,30
29.05.2021 16:00:56;30,78;4,37;-;9,57;10,29
29.05.2021 17:00:56;22,00;5,15;-;10,27;11,29
29.05.2021 18:00:56;22,85;5,64;-;11,61;12,47
29.05.2021 19:00:56;29,00;5,34;-;11,73;12,70
29.05.2021 20:00:56;29,37;4,94;-;12,16;12,97
29.05.2021 21:00:56;32,00;4,60;-;13,03;13,44
29.05.2021 22:00:56;32,48;4,30;-;14,45;15,21
29.05.2021 23:00:56;35,03;4,42;-;13,06;13,61
30.05.2021 00:00:56;27,76;5,29;-;14,23;14,85
30.05.2021 01:00:56;25,88;5,26;-;10,69;11,65
30.05.2021 02:00:56;25,36;5,79;-;8,96;9,52
30.05.2021 03:00:56;27,28;4,57;-;8,30;9,04
30.05.2021 04:00:56;21,76;5,21;-;8,32;9,09
30.05.2021 05:00:56;19,76;4,90;-;8,42;9,05
30.05.2021 06:00:56;18,60;4,90;-;6,48;7,19
30.05.2021 07:00:56;23,36;5,83;-;9,66;10,42
30.05.2021 08:00:56;25,76;5,29;-;11,00;11,67
30.05.2021 09:00:56;24,48;4,19;-;12,39;13,39
30.05.2021 10:00:56;27,88;5,10;-;9,03;9,64
30.05.2021 11:00:56;26,88;4,19;-;8,70;9,71
30.05.2021 12:00:56;27,81;5,25;-;8,71;9,45
30.05.2021 13:00:56;41,00;4,45;-;9,00;9,50
30.05.2021 14:00:56;40,40;4,59;-;9,09;10,14
30.05.2021 15:00:56;36,24;5,54;-;10,20;10,89
30.05.2021 16:00:56;38,12;4,95;-;10,60;11,57
30.05.2021 17:00:56;39,48;5,18;-;11,67;12,33
30.05.2021 18:00:56;43,12;5,38;-;13,39;14,42
30.05.2021 19:00:56;43,03;5,23;-;15,03;16,15
30.05.2021 20:00:56;37,21;4,45;-;13,85;14,66
30.05.2021 21:00:56;46,97;4,31;-;11,57;12,77
30.05.2021 22:00:56;53,52;3,86;-;8,87;9,90
30.05.2021 23:00:56;48,19;3,69;-;11,76;12,46
31.05.2021 00:00:56;34,03;3,19;-;8,73;9,01
31.05.2021 01:00:56;27,97;3,67;-;10,54;11,38
31.05.2021 02:00:56;38,98;4,27;-;16,16;16,93
31.05.2021 03:00:56;67,28;3,88;-;14,43;15,28
31.05.2021 04:00:56;61,76;3,47;-;15,06;15,90
31.05.2021 05:00:56;60,00;3,39;-;21,09;22,19
31.05.2021 06:00:56;61,45;3,41;-;23,44;25,66
31.05.2021 07:00:56;68,50;3,65;-;22,92;23,79
31.05.2021 08:00:56;43,97;4,30;-;23,98;25,24
31.05.2021 09:00:56;49,91;3,92;-;20,51;21,54
31.05.2021 10:00:56;44,17;4,19;-;21,68;23,16
31.05.2021 11:00:56;58,79;3,78;-;18,82;19,85
31.05.2021 12:00:56;51,33;4,09;-;21,31;22,41
31.05.2021 13:00:56;60,64;3,40;-;19,55;20,42
31.05.2021 14:00:56;57,03;4,13;-;16,27;17,19
31.05.2021 15:00:56;49,88;3,94;-;16,79;17,92
31.05.2021 16:00:56;49,72;4,46;-;17,11;17,95
31.05.2021 17:00:56;54,52;4,33;-;14,92;16,47
31.05.2021 18:00:56;49,55;3,72;-;24,43;25,96
31.05.2021 19:00:56;39,00;3,53;-;26,07;28,44
31.05.2021 20:00:56;42,02;4,29;-;35,18;37,44
31.05.2021 21:00:56;63,03;3,95;-;39,70;41,11
31.05.2021 22:00:56;56,60;3,14;-;36,30;38,35
31.05.2021 23:00:56;65,34;4,76;-;44,03;47,53
01.06.2021 00:00:56;93,38;4,88;-;40,64;42,02
01.06.2021 01:00:56;65,55;6,09;-;31,74;33,17
01.06.2021 02:00:56;53,31;5,57;-;29,65;30,83
01.06.2021 03:00:56;40,64;5,92;-;28,54;29,52
01.06.2021 04:00:56;38,72;5,53;-;25,65;26,44
01.06.2021 05:00:56;45,45;6,20;-;17,96;18,98
01.06.2021 06:00:56;55,03;6,73;-;18,99;20,43
01.06.2021 07:00:56;48,97;6,19;-;27,77;30,63
01.06.2021 08:00:56;56,60;5,57;-;35,14;40,45
01.06.2021 09:00:56;62,09;6,27;-;42,86;49,60
01.06.2021 10:00:56;69,52;5,11;-;31,08;32,81
01.06.2021 11:00:56;64,43;4,55;-;24,29;25,38
01.06.2021 12:00:56;53,12;4,73;-;20,62;21,85
01.06.2021 13:00:56;51,59;5,40;-;14,12;14,84
01.06.2021 14:00:56;34,12;5,45;-;14,98;15,86
01.06.2021 15:00:56;34,76;5,43;-;17,86;18,78
01.06.2021 16:00:56;33,97;4,72;-;14,95;16,05
01.06.2021 17:00:56;43,41;5,75;-;16,27;17,59
01.06.2021 18:00:56;55,93;3,87;-;23,13;24,88
01.06.2021 19:00:56;19,36;4,36;-;29,29;30,49
01.06.2021 20:00:56;22,12;5,20;-;43,17;44,64
01.06.2021 21:00:56;23,72;5,33;-;35,63;37,96
01.06.2021 22:00:56;28,76;5,13;-;30,06;31,81
01.06.2021 23:00:56;27,84;6,05;-;42,53;43,25
02.06.2021 00:00:56;35,69;6,99;-;44,20;45,51
02.06.2021 01:00:56;50,17;7,35;-;54,53;58,48
02.06.2021 02:00:56;66,60;6,84;-;52,40;56,10
02.06.2021 03:00:56;67,86;7,43;-;29,39;30,68
02.06.2021 04:00:56;43,91;7,60;-;21,86;22,93
02.06.2021 05:00:56;33,83;7,55;-;12,52;12,90
02.06.2021 06:00:56;18,48;7,48;-;13,75;14,32
02.06.2021 07:00:56;22,12;8,15;-;15,22;16,55
02.06.2021 08:00:56;23,48;7,91;-;28,16;30,40
02.06.2021 09:00:56;29,05;7,60;-;38,43;44,31
02.06.2021 10:00:56;47,50;6,67;-;34,01;38,19
02.06.2021 11:00:56;69,74;6,17;-;28,18;29,52
02.06.2021 12:00:56;46,36;6,92;-;25,54;26,99
02.06.2021 13:00:56;48,88;7,76;-;23,44;24,35
02.06.2021 14:00:56;45,59;6,63;-;16,56;17,69
02.06.2021 15:00:56;26,31;6,71;-;12,70;13,42
02.06.2021 16:00:56;14,24;6,87;-;10,96;12,04
02.06.2021 17:00:56;15,52;5,80;-;10,69;11,67
02.06.2021 18:00:56;12,00;5,79;-;11,31;12,32
02.06.2021 19:00:56;12,97;5,97;-;15,49;16,55
02.06.2021 20:00:56;20,48;6,16;-;18,44;19,50
02.06.2021 21:00:56;24,48;6,10;-;19,87;20,79
02.06.2021 22:00:56;28,54;6,73;-;18,16;18,81
02.06.2021 23:00:56;31,76;5,89;-;14,87;15,78
03.06.2021 00:00:56;21,00;5,24;-;11,21;12,11
03.06.2021 01:00:56;20,48;5,09;-;12,10;13,01
03.06.2021 02:00:56;15,59;5,05;-;12,85;13,51
03.06.2021 03:00:56;12,10;5,45;-;11,57;12,18
03.06.2021 04:00:56;13,62;5,80;-;9,59;10,30
03.06.2021 05:00:56;18,28;6,03;-;9,81;10,60
03.06.2021 06:00:56;14,90;5,94;-;26,43;28,91
03.06.2021 07:00:56;41,76;6,72;-;30,76;35,09
03.06.2021 08:00:56;55,66;5,76;-;30,72;34,63
03.06.2021 09:00:56;42,66;6,55;-;31,98;35,87
03.06.2021 10:00:56;34,93;5,04;-;36,88;41,90
03.06.2021 11:00:56;70,14;4,67;-;37,64;41,61
03.06.2021 12:00:56;78,24;5,44;-;26,13;27,90
03.06.2021 13:00:56;64,66;4,45;-;27,84;29,33
03.06.2021 14:00:56;77,14;4,11;-;24,39;25,54
03.06.2021 15:00:56;58,72;4,23;-;19,86;20,75
03.06.2021 16:00:56;38,59;4,26;-;17,95;18,93
03.06.2021 17:00:56;34,79;3,61;-;16,83;17,78
03.06.2021 18:00:56;31,97;3,53;-;22,83;23,73
03.06.2021 19:00:56;22,90;4,59;-;20,97;21,71
03.06.2021 20:00:56;21,69;4,26;-;22,90;23,76
03.06.2021 21:00:56;20,34;4,29;-;17,80;18,49
03.06.2021 22:00:56;31,48;5,27;-;14,68;15,25
03.06.2021 23:00:56;26,69;3,03;-;14,62;15,83
04.06.2021 00:00:56;24,52;3,06;-;11,05;11,92
04.06.2021 01:00:56;28,17;1,94;-;9,76;10,38
04.06.2021 02:00:56;21,21;2,67;-;8,56;9,27
04.06.2021 03:00:56;22,79;2,33;-;11,08;11,92
04.06.2021 04:00:56;22,45;3,14;-;18,93;19,83
04.06.2021 05:00:56;35,93;2,36;-;23,90;24,77
04.06.2021 06:00:56;43,28;2,70;-;22,55;23,48
04.06.2021 07:00:56;37,41;3,22;-;26,07;27,63
04.06.2021 08:00:56;44,00;2,48;-;26,03;28,01
04.06.2021 09:00:56;68,76;2,42;-;37,74;42,10
04.06.2021 10:00:56;55,93;0,98;-;30,54;33,18
04.06.2021 11:00:56;38,83;1,35;-;25,25;26,84
04.06.2021 12:00:56;45,28;1,29;-;18,95;20,03
04.06.2021 13:00:56;38,79;1,31;-;16,86;17,98
04.06.2021 14:00:56;36,28;1,56;-;13,44;14,55
04.06.2021 15:00:56;29,28;0,71;-;11,57;12,54
04.06.2021 16:00:56;23,41;1,00;-;10,91;12,00
04.06.2021 17:00:56;26,59;0,78;-;13,25;14,14
04.06.2021 18:00:56;23,00;1,06;-;13,34;14,14
04.06.2021 19:00:56;23,52;1,35;-;15,07;15,95
04.06.2021 20:00:56;27,90;1,79;-;15,85;16,63
04.06.2021 21:00:56;27,10;2,54;-;17,87;18,39
04.06.2021 22:00:56;28,00;2,45;-;16,04;16,87
04.06.2021 23:00:56;27,79;5,11;-;13,95;14,70
05.06.2021 00:00:56;25,90;7,52;-;13,44;14,07
05.06.2021 01:00:56;25,21;8,02;-;12,29;12,87
05.06.2021 02:00:56;26,69;7,47;-;9,92;10,70
05.06.2021 03:00:56;23,79;7,92;-;7,67;8,26
05.06.2021 04:00:56;21,59;7,95;-;6,56;7,17
05.06.2021 05:00:56;18,00;8,31;-;9,53;10,17
05.06.2021 06:00:56;18,00;7,76;-;11,24;12,01
05.06.2021 07:00:56;18,52;7,99;-;11,01;11,67
05.06.2021 08:00:56;23,10;8,66;-;11,31;12,45
05.06.2021 09:00:56;23,90;7,80;-;12,41;13,45
05.06.2021 10:00:56;23,62;6,50;-;10,36;11,16
05.06.2021 11:00:56;29,00;6,57;-;10,18;11,27
05.06.2021 12:00:56;29,31;6,41;-;10,23;11,11
05.06.2021 13:00:56;31,90;6,54;-;11,27;12,09
05.06.2021 14:00:56;31,10;6,53;-;11,00;11,96
05.06.2021 15:00:56;31,59;6,34;-;10,74;11,42
05.06.2021 16:00:56;28,21;6,26;-;11,57;12,50
05.06.2021 17:00:56;29,59;6,78;-;10,22;10,78
05.06.2021 18:00:56;26,41;6,45;-;13,26;14,54
05.06.2021 19:00:56;30,72;5,89;-;16,55;17,33
05.06.2021 20:00:56;36,07;7,04;-;16,11;16,76
05.06.2021 21:00:56;28,41;7,73;-;17,51;18,36
05.06.2021 22:00:56;31,90;7,68;-;18,39;19,46
05.06.2021 23:00:56;30,90;3,96;-;14,50;15,23
06.06.2021 00:00:56;29,69;2,83;-;11,93;12,75
06.06.2021 01:00:56;26,90;3,03;-;11,94;12,59
06.06.2021 02:00:56;25,79;2,89;-;12,74;13,15
06.06.2021 03:00:56;23,59;3,26;-;8,86;9,36
06.06.2021 04:00:56;19,69;2,33;-;7,59;8,25
06.06.2021 05:00:56;17,00;3,26;-;11,27;12,23
06.06.2021 06:00:56;17,10;3,01;-;14,35;14,95
06.06.2021 07:00:56;18,10;2,96;-;12,24;12,86
06.06.2021 08:00:56;18,59;3,30;-;8,42;9,34
06.06.2021 09:00:56;15,41;3,08;-;7,90;8,72
06.06.2021 10:00:56;19,10;2,84;-;9,34;10,15
06.06.2021 11:00:56;21,34;2,20;-;12,72;13,90
06.06.2021 12:00:56;33,00;2,17;-;10,22;11,25
06.06.2021 13:00:56;32,59;1,47;-;9,42;10,22
06.06.2021 14:00:56;28,07;1,50;-;12,20;13,24
06.06.2021 15:00:56;21,24;1,33;-;14,88;15,97
06.06.2021 16:00:56;32,00;2,50;-;15,81;16,77
06.06.2021 17:00:56;31,90;1,37;-;13,80;14,54
06.06.2021 18:00:56;30,79;2,39;-;12,54;13,70
06.06.2021 19:00:56;29,31;3,34;-;15,74;16,50
06.06.2021 20:00:56;31,79;2,08;-;13,71;14,55
06.06.2021 21:00:56;30,21;1,44;-;19,97;20,62
06.06.2021 22:00:56;34,48;2,02;-;38,35;39,66
06.06.2021 23:00:56;57,45;1,75;-;78,05;81,31
07.06.2021 00:00:56;70,52;2,57;-;90,42;98,08
07.06.2021 01:00:56;72,93;3,57;-;47,02;52,77
07.06.2021 02:00:56;53,55;-;-;23,62;24,15
07.06.2021 03:00:56;39,66;3,11;-;16,69;16,94
07.06.2021 04:00:56;28,10;3,06;-;17,97;18,94
07.06.2021 05:00:56;32,93;2,79;-;35,63;36,33
07.06.2021 06:00:56;64,52;2,73;-;34,20;34,81
07.06.2021 07:00:56;44,66;3,30;-;54,89;57,01
07.06.2021 08:00:56;60,86;3,45;-;45,62;49,23
07.06.2021 09:00:56;78,55;3,54;-;56,10;60,74
07.06.2021 10:00:56;91,38;1,90;-;64,35;68,94
07.06.2021 11:00:56;84,86;1,88;-;42,46;44,48
07.06.2021 12:00:56;75,00;1,42;-;36,68;38,34
07.06.2021 13:00:56;72,62;1,56;-;26,27;27,34
07.06.2021 14:00:56;53,14;1,80;-;23,57;24,56
07.06.2021 15:00:56;62,28;1,84;-;21,03;21,81
07.06.2021 16:00:56;58,28;2,46;-;22,14;22,65
07.06.2021 17:00:56;77,59;2,49;-;23,22;24,28
07.06.2021 18:00:56;72,97;3,05;-;19,08;20,15
07.06.2021 19:00:56;63,48;2,23;-;25,83;26,62
07.06.2021 20:00:56;58,48;2,14;-;27,31;28,32
07.06.2021 21:00:56;52,66;1,38;-;26,55;27,23
07.06.2021 22:00:56;41,72;2,08;-;34,30;34,93
07.06.2021 23:00:56;50,59;3,55;-;44,86;45,88
08.06.2021 00:00:56;71,34;7,12;-;58,76;60,74
08.06.2021 01:00:56;54,93;6,86;-;35,95;37,13
08.06.2021 02:00:56;36,69;6,39;-;22,90;23,58
08.06.2021 03:00:56;33,59;7,10;-;19,31;20,08
08.06.2021 04:00:56;29,38;7,37;-;17,53;18,40
08.06.2021 05:00:56;23,79;7,09;-;18,07;18,89
08.06.2021 06:00:56;22,83;7,68;-;25,33;26,13
08.06.2021 07:00:56;30,83;8,09;-;25,73;26,59
08.06.2021 08:00:56;39,03;7,80;-;47,04;49,73
08.06.2021 09:00:56;50,59;7,27;-;61,03;67,25
08.06.2021 10:00:56;76,83;6,52;-;51,26;56,12
08.06.2021 11:00:56;106,07;6,44;-;34,73;35,93
08.06.2021 12:00:56;70,24;6,51;-;25,11;26,05
08.06.2021 13:00:56;53,76;7,08;-;19,42;20,34
08.06.2021 14:00:56;43,10;6,46;-;16,18;17,15
08.06.2021 15:00:56;48,24;7,23;-;16,84;17,73
08.06.2021 16:00:56;81,07;7,14;-;16,65;17,40
08.06.2021 17:00:56;46,69;6,39;-;16,91;18,14
08.06.2021 18:00:56;44,00;7,63;-;16,30;17,12
08.06.2021 19:00:56;49,59;7,92;-;21,51;22,06
08.06.2021 20:00:56;94,17;6,48;-;59,71;65,05
08.06.2021 21:00:56;58,21;6,96;-;26,38;27,43
08.06.2021 22:00:56;32,34;7,25;-;25,04;25,74
08.06.2021 23:00:56;20,48;6,26;-;39,60;43,84
09.06.2021 00:00:56;40,14;5,55;-;22,43;23,95
09.06.2021 01:00:56;24,52;5,76;-;37,48;38,76
09.06.2021 02:00:56;28,69;6,57;-;32,56;33,67
09.06.2021 03:00:56;25,79;6,44;-;16,93;17,73
09.06.2021 04:00:56;24,00;6,04;-;21,06;22,06
09.06.2021 05:00:56;24,72;6,21;-;19,66;20,38
09.06.2021 06:00:56;32,34;6,60;-;28,83;29,70
09.06.2021 07:00:56;48,14;6,86;-;35,55;39,83
09.06.2021 08:00:56;87,21;6,70;-;45,07;56,45
09.06.2021 09:00:56;113,14;6,51;-;54,63;63,18
09.06.2021 10:00:56;98,45;5,60;-;53,09;60,00
09.06.2021 11:00:56;112,14;5,22;-;59,87;67,91
09.06.2021 12:00:56;116,41;5,26;-;33,68;35,76
09.06.2021 13:00:56;67,17;4,22;-;24,73;25,82
09.06.2021 14:00:56;60,41;4,44;-;26,50;27,22
09.06.2021 15:00:56;63,90;6,01;-;27,50;28,53
09.06.2021 16:00:56;63,41;5,65;-;26,66;27,64
09.06.2021 17:00:56;-;-;-;-;-
09.06.2021 18:00:56;-;-;-;-;-
09.06.2021 19:00:56;-;-;-;-;-
09.06.2021 20:00:56;-;-;-;-;-
09.06.2021 21:00:56;-;-;-;-;-
09.06.2021 22:00:56;-;-;-;-;-
09.06.2021 23:00:56;-;-;-;-;-
10.06.2021 00:00:56;-;-;-;-;-
10.06.2021 01:00:56;-;-;-;-;-
10.06.2021 02:00:56;-;-;-;-;-
10.06.2021 03:00:56;-;-;-;-;-
10.06.2021 04:00:56;-;-;-;-;-
10.06.2021 05:00:56;-;-;-;-;-
