Tarih;Konya Ereðli Yaygýnlaþtýrma;;;
;PM10 ( mg/m3 );SO2 ( mg/m3 );NO2 ( mg/m3 );NOX ( mg/m3 )
08.03.2021 16:00:56;-;-;60,99;75,98
08.03.2021 17:00:56;-;-;60,14;73,72
08.03.2021 18:00:56;-;-;62,49;76,30
08.03.2021 19:00:56;-;-;66,28;80,65
08.03.2021 20:00:56;-;-;80,07;99,46
08.03.2021 21:00:56;-;-;88,57;118,31
08.03.2021 22:00:56;-;-;78,26;102,41
08.03.2021 23:00:56;-;-;74,44;95,28
09.03.2021 00:00:56;-;-;70,91;90,45
09.03.2021 01:00:56;-;-;65,81;82,23
09.03.2021 02:00:56;-;-;64,14;78,56
09.03.2021 03:00:56;-;-;60,49;72,61
09.03.2021 04:00:56;-;-;59,47;70,43
09.03.2021 05:00:56;-;-;60,07;72,60
09.03.2021 06:00:56;-;-;61,14;75,60
09.03.2021 07:00:56;-;-;66,70;87,71
09.03.2021 08:00:56;-;-;73,47;104,83
09.03.2021 09:00:56;-;-;72,45;104,57
09.03.2021 10:00:56;-;-;70,20;99,89
09.03.2021 11:00:56;-;-;69,67;97,49
09.03.2021 12:00:56;-;-;67,80;91,98
09.03.2021 13:00:56;-;-;65,58;85,80
09.03.2021 14:00:56;-;-;65,57;83,77
09.03.2021 15:00:56;-;-;63,66;78,47
09.03.2021 16:00:56;-;-;62,75;74,96
09.03.2021 17:00:56;-;-;63,81;74,96
09.03.2021 18:00:56;-;-;66,09;77,70
09.03.2021 19:00:56;-;-;72,88;86,86
09.03.2021 20:00:56;-;-;77,29;91,97
09.03.2021 21:00:56;-;-;78,94;95,26
09.03.2021 22:00:56;-;-;75,74;93,87
09.03.2021 23:00:56;-;-;73,80;92,48
10.03.2021 00:00:56;-;-;69,58;87,98
10.03.2021 01:00:56;-;-;63,54;78,59
10.03.2021 02:00:56;-;-;61,11;73,76
10.03.2021 03:00:56;-;-;60,73;72,48
10.03.2021 04:00:56;-;-;64,88;79,67
10.03.2021 05:00:56;-;-;68,86;90,90
10.03.2021 06:00:56;-;-;66,16;87,88
10.03.2021 07:00:56;-;-;64,27;85,65
10.03.2021 08:00:56;-;-;68,34;91,87
10.03.2021 09:00:56;-;-;96,42;160,43
10.03.2021 10:00:56;-;-;100,59;168,47
10.03.2021 11:00:56;-;-;94,83;155,24
10.03.2021 12:00:56;-;-;85,12;136,78
10.03.2021 13:00:56;-;-;82,62;128,97
10.03.2021 14:00:56;-;-;76,41;114,51
10.03.2021 15:00:56;-;-;72,32;103,67
10.03.2021 16:00:56;-;-;70,40;96,34
10.03.2021 17:00:56;-;-;68,35;91,67
10.03.2021 18:00:56;-;-;70,81;93,92
10.03.2021 19:00:56;-;-;72,02;93,98
10.03.2021 20:00:56;-;-;75,27;97,56
10.03.2021 21:00:56;-;-;74,78;98,47
10.03.2021 22:00:56;-;-;72,98;94,62
10.03.2021 23:00:56;-;-;81,80;105,73
11.03.2021 00:00:56;-;-;79,05;108,89
11.03.2021 01:00:56;-;-;76,62;106,01
11.03.2021 02:00:56;-;-;70,90;97,30
11.03.2021 03:00:56;-;-;64,81;86,70
11.03.2021 04:00:56;-;-;62,80;81,65
11.03.2021 05:00:56;-;-;60,37;77,27
11.03.2021 06:00:56;-;-;59,43;74,86
11.03.2021 07:00:56;-;-;61,89;77,85
11.03.2021 08:00:56;-;-;65,79;83,97
11.03.2021 09:00:56;-;-;75,90;103,54
11.03.2021 10:00:56;-;-;85,48;122,95
11.03.2021 11:00:56;-;-;79,29;114,11
11.03.2021 12:00:56;-;-;73,19;103,36
11.03.2021 13:00:56;-;5,60;69,36;95,77
11.03.2021 14:00:56;-;5,40;64,90;85,54
11.03.2021 15:00:56;-;5,33;62,39;75,63
11.03.2021 16:00:56;-;5,57;60,00;70,44
11.03.2021 17:00:56;-;6,04;61,13;71,48
11.03.2021 18:00:56;-;5,95;64,47;77,84
11.03.2021 19:00:56;-;6,08;63,56;76,12
11.03.2021 20:00:56;-;6,05;62,38;74,49
11.03.2021 21:00:56;-;6,04;59,31;71,67
11.03.2021 22:00:56;-;6,00;56,50;68,69
11.03.2021 23:00:56;-;6,04;55,30;67,22
12.03.2021 00:00:56;-;6,04;54,79;65,17
12.03.2021 01:00:56;-;6,06;53,23;63,20
12.03.2021 02:00:56;-;6,04;51,99;60,50
12.03.2021 03:00:56;-;6,03;50,34;57,90
12.03.2021 04:00:56;-;6,08;49,10;55,36
12.03.2021 05:00:56;-;6,00;47,35;53,41
12.03.2021 06:00:56;-;6,08;47,90;53,64
12.03.2021 07:00:56;-;5,95;48,45;54,64
12.03.2021 08:00:56;-;6,10;53,67;60,75
12.03.2021 09:00:56;-;6,13;62,43;72,72
12.03.2021 10:00:56;-;6,31;67,63;81,24
12.03.2021 11:00:56;-;6,27;67,88;80,93
12.03.2021 12:00:56;-;-;42,30;54,05
12.03.2021 13:00:56;8,00;-;26,63;34,40
12.03.2021 14:00:56;9,00;-;17,16;21,62
12.03.2021 15:00:56;16,00;-;21,92;27,87
12.03.2021 16:00:56;25,00;-;20,40;25,15
12.03.2021 17:00:56;26,00;-;29,09;34,49
12.03.2021 18:00:56;27,00;-;37,41;44,14
12.03.2021 19:00:56;23,00;-;49,24;59,50
12.03.2021 20:00:56;13,00;-;60,83;75,87
12.03.2021 21:00:56;13,00;-;61,37;74,82
12.03.2021 22:00:56;20,00;-;59,05;70,13
12.03.2021 23:00:56;26,00;-;55,67;64,51
13.03.2021 00:00:56;21,00;-;56,04;64,53
13.03.2021 01:00:56;8,00;-;55,74;64,91
13.03.2021 02:00:56;9,00;-;55,27;64,57
13.03.2021 03:00:56;7,00;-;53,72;62,52
13.03.2021 04:00:56;6,00;-;51,57;58,97
13.03.2021 05:00:56;9,00;-;50,23;56,78
13.03.2021 06:00:56;42,00;-;49,56;55,71
13.03.2021 07:00:56;39,00;-;51,94;58,04
13.03.2021 08:00:56;32,00;-;67,78;83,47
13.03.2021 09:00:56;23,00;-;76,36;103,02
13.03.2021 10:00:56;45,00;-;67,51;87,59
13.03.2021 11:00:56;49,00;-;63,30;78,75
13.03.2021 12:00:56;35,00;-;66,26;81,66
13.03.2021 13:00:56;27,00;-;68,79;84,20
13.03.2021 14:00:56;27,00;-;66,80;81,38
13.03.2021 15:00:56;44,00;-;63,17;76,11
13.03.2021 16:00:56;27,00;-;61,32;73,77
13.03.2021 17:00:56;62,00;-;61,48;73,85
13.03.2021 18:00:56;95,00;-;62,50;75,96
13.03.2021 19:00:56;94,00;-;69,53;86,09
13.03.2021 20:00:56;33,00;-;84,38;108,88
13.03.2021 21:00:56;21,00;-;90,70;124,60
13.03.2021 22:00:56;13,00;-;78,79;106,63
13.03.2021 23:00:56;23,00;-;70,51;93,34
14.03.2021 00:00:56;44,00;-;65,29;84,87
14.03.2021 01:00:56;37,00;-;63,04;80,69
14.03.2021 02:00:56;13,00;-;66,89;88,09
14.03.2021 03:00:56;11,00;-;69,38;96,42
14.03.2021 04:00:56;6,00;-;63,37;87,46
14.03.2021 05:00:56;6,00;-;59,97;80,34
14.03.2021 06:00:56;21,00;-;57,75;75,66
14.03.2021 07:00:56;37,00;-;58,73;75,26
14.03.2021 08:00:56;40,00;-;62,58;82,55
14.03.2021 09:00:56;18,00;-;69,91;101,07
14.03.2021 10:00:56;25,00;-;70,14;102,63
14.03.2021 11:00:56;19,00;-;67,37;95,33
14.03.2021 12:00:56;24,00;-;66,41;89,35
14.03.2021 13:00:56;25,00;-;63,46;82,96
14.03.2021 14:00:56;12,00;-;61,74;79,66
14.03.2021 15:00:56;21,00;-;61,89;79,41
14.03.2021 16:00:56;49,00;-;59,90;75,53
14.03.2021 17:00:56;35,00;-;59,26;73,86
14.03.2021 18:00:56;29,00;-;60,90;75,73
14.03.2021 19:00:56;24,00;-;65,72;82,55
14.03.2021 20:00:56;19,00;-;65,18;83,26
14.03.2021 21:00:56;18,00;-;64,22;83,68
14.03.2021 22:00:56;13,00;-;61,71;81,12
14.03.2021 23:00:56;17,00;-;60,14;80,32
15.03.2021 00:00:56;18,00;-;57,47;77,23
15.03.2021 01:00:56;8,00;-;56,53;76,43
15.03.2021 02:00:56;9,00;-;57,24;77,31
15.03.2021 03:00:56;9,00;-;55,35;75,20
15.03.2021 04:00:56;9,00;-;53,64;72,75
15.03.2021 05:00:56;10,00;-;52,66;70,48
15.03.2021 06:00:56;11,00;-;52,70;69,44
15.03.2021 07:00:56;23,00;-;54,31;71,35
15.03.2021 08:00:56;10,00;-;59,01;79,30
15.03.2021 09:00:56;12,00;-;71,86;101,90
15.03.2021 10:00:56;14,00;-;73,69;109,02
15.03.2021 11:00:56;16,00;-;70,44;104,80
15.03.2021 12:00:56;10,00;-;68,41;101,01
15.03.2021 13:00:56;5,00;6,35;66,71;97,92
15.03.2021 14:00:56;2,00;6,40;64,14;95,20
15.03.2021 15:00:56;8,00;6,10;65,65;97,92
15.03.2021 16:00:56;8,00;6,19;64,89;95,70
15.03.2021 17:00:56;26,00;6,39;65,75;97,93
15.03.2021 18:00:56;21,00;6,58;70,68;106,48
15.03.2021 19:00:56;14,00;6,68;73,69;113,55
15.03.2021 20:00:56;12,00;6,84;82,36;131,06
15.03.2021 21:00:56;10,00;6,83;78,84;127,15
15.03.2021 22:00:56;18,00;6,73;72,10;115,49
15.03.2021 23:00:56;13,00;6,80;68,44;107,37
16.03.2021 00:00:56;16,00;6,75;67,33;104,36
16.03.2021 01:00:56;12,00;6,66;65,33;100,61
16.03.2021 02:00:56;12,00;6,64;63,19;96,65
16.03.2021 03:00:56;12,00;6,68;61,61;93,07
16.03.2021 04:00:56;8,00;6,63;58,65;87,85
16.03.2021 05:00:56;9,00;6,48;55,85;81,37
16.03.2021 06:00:56;9,00;6,49;54,70;77,98
16.03.2021 07:00:56;8,00;6,46;55,96;78,54
16.03.2021 08:00:56;10,00;6,33;55,21;74,66
16.03.2021 09:00:56;9,00;6,18;53,62;66,32
16.03.2021 10:00:56;9,00;6,15;52,12;62,59
16.03.2021 11:00:56;10,00;6,02;49,70;59,48
16.03.2021 12:00:56;7,00;5,95;47,38;55,56
16.03.2021 13:00:56;6,00;5,90;45,99;54,03
16.03.2021 14:00:56;10,00;5,87;45,64;53,38
16.03.2021 15:00:56;11,00;6,02;44,73;51,92
16.03.2021 16:00:56;8,00;5,88;46,49;54,48
16.03.2021 17:00:56;8,00;5,97;48,42;56,44
16.03.2021 18:00:56;10,00;5,95;49,69;57,71
16.03.2021 19:00:56;7,00;6,02;51,29;59,86
16.03.2021 20:00:56;6,00;6,15;53,17;62,56
16.03.2021 21:00:56;4,00;6,08;52,30;60,67
16.03.2021 22:00:56;2,00;6,20;51,84;59,35
16.03.2021 23:00:56;5,00;6,24;52,83;61,17
17.03.2021 00:00:56;8,00;6,16;52,09;59,81
17.03.2021 01:00:56;9,00;6,17;51,97;59,45
17.03.2021 02:00:56;11,00;6,13;53,93;62,07
17.03.2021 03:00:56;11,00;6,28;57,40;66,99
17.03.2021 04:00:56;10,00;6,29;62,44;74,38
17.03.2021 05:00:56;11,00;6,26;64,73;79,52
17.03.2021 06:00:56;10,00;6,26;61,58;75,00
17.03.2021 07:00:56;9,00;6,20;59,15;70,47
17.03.2021 08:00:56;8,00;6,07;55,54;62,93
17.03.2021 09:00:56;4,00;6,21;51,36;57,00
17.03.2021 10:00:56;7,00;6,14;47,69;52,88
17.03.2021 11:00:56;6,00;6,06;47,77;53,38
17.03.2021 12:00:56;2,00;6,13;49,05;55,32
17.03.2021 13:00:56;4,00;6,08;48,27;54,15
17.03.2021 14:00:56;-;6,16;48,31;54,78
17.03.2021 15:00:56;1,00;6,22;47,60;54,40
17.03.2021 16:00:56;11,00;6,24;50,67;59,14
17.03.2021 17:00:56;23,00;6,42;50,86;58,88
17.03.2021 18:00:56;36,00;6,35;52,91;61,92
17.03.2021 19:00:56;23,00;6,39;56,61;66,90
17.03.2021 20:00:56;7,00;6,56;62,99;76,16
17.03.2021 21:00:56;7,00;6,73;72,89;92,13
17.03.2021 22:00:56;10,00;6,62;63,52;79,08
17.03.2021 23:00:56;13,00;6,55;60,02;71,75
18.03.2021 00:00:56;10,00;6,54;58,02;68,47
18.03.2021 01:00:56;10,00;6,40;57,83;68,02
18.03.2021 02:00:56;11,00;6,49;58,60;69,85
18.03.2021 03:00:56;8,00;6,42;60,76;73,12
18.03.2021 04:00:56;9,00;6,36;58,85;71,58
18.03.2021 05:00:56;10,00;6,45;55,58;66,90
18.03.2021 06:00:56;40,00;6,42;53,88;63,91
18.03.2021 07:00:56;63,00;6,49;54,63;64,20
18.03.2021 08:00:56;67,00;6,59;62,81;76,19
18.03.2021 09:00:56;37,00;7,08;81,36;110,48
18.03.2021 10:00:56;22,00;6,87;88,52;126,07
18.03.2021 11:00:56;15,00;6,70;87,26;127,23
18.03.2021 12:00:56;20,00;6,52;79,77;115,61
18.03.2021 13:00:56;14,00;6,41;71,29;98,72
18.03.2021 14:00:56;16,00;6,29;66,73;87,79
18.03.2021 15:00:56;28,00;5,97;64,43;81,84
18.03.2021 16:00:56;11,00;6,04;61,21;74,89
18.03.2021 17:00:56;17,00;6,02;60,99;72,96
18.03.2021 18:00:56;30,00;6,11;61,83;72,98
18.03.2021 19:00:56;22,00;6,09;60,15;69,95
18.03.2021 20:00:56;18,00;6,23;62,44;73,09
18.03.2021 21:00:56;24,00;6,31;66,20;79,34
18.03.2021 22:00:56;39,00;6,41;71,43;88,71
18.03.2021 23:00:56;29,00;6,53;74,23;95,75
19.03.2021 00:00:56;17,00;6,45;75,12;97,09
19.03.2021 01:00:56;8,00;6,32;69,25;90,51
19.03.2021 02:00:56;9,00;6,44;64,34;83,52
19.03.2021 03:00:56;7,00;6,33;61,72;78,36
19.03.2021 04:00:56;7,00;6,20;59,24;74,69
19.03.2021 05:00:56;26,00;6,22;55,49;67,55
19.03.2021 06:00:56;38,00;6,23;55,06;65,42
19.03.2021 07:00:56;30,00;6,34;57,61;67,85
19.03.2021 08:00:56;995,00;6,62;66,21;80,58
19.03.2021 09:00:56;-;6,59;70,60;90,76
19.03.2021 10:00:56;-;6,30;67,16;84,06
19.03.2021 11:00:56;-;-;-;-
19.03.2021 12:00:56;-;21,59;-;-
19.03.2021 13:00:56;19,00;21,20;-;-
19.03.2021 14:00:56;27,00;17,37;-;-
19.03.2021 15:00:56;12,00;14,87;-;-
19.03.2021 16:00:56;16,00;13,15;-;-
19.03.2021 17:00:56;16,00;12,66;-;-
19.03.2021 18:00:56;15,00;12,18;-;-
19.03.2021 19:00:56;12,00;13,48;-;-
19.03.2021 20:00:56;10,00;15,50;-;-
19.03.2021 21:00:56;18,00;15,54;-;-
19.03.2021 22:00:56;11,00;13,93;-;-
19.03.2021 23:00:56;9,00;16,41;-;-
20.03.2021 00:00:56;9,00;16,33;-;-
20.03.2021 01:00:56;16,00;18,16;-;-
20.03.2021 02:00:56;16,00;15,07;-;-
20.03.2021 03:00:56;16,00;14,27;-;-
20.03.2021 04:00:56;8,00;13,90;-;-
20.03.2021 05:00:56;9,00;13,25;-;-
20.03.2021 06:00:56;15,00;12,72;-;-
20.03.2021 07:00:56;5,00;12,86;-;-
20.03.2021 08:00:56;6,00;13,52;-;-
20.03.2021 09:00:56;30,00;15,64;-;-
20.03.2021 10:00:56;38,00;19,11;-;-
20.03.2021 11:00:56;58,00;22,26;-;-
20.03.2021 12:00:56;40,00;20,24;-;-
20.03.2021 13:00:56;31,00;17,81;-;-
20.03.2021 14:00:56;30,00;14,49;-;-
20.03.2021 15:00:56;19,00;13,65;-;-
20.03.2021 16:00:56;19,00;13,64;-;-
20.03.2021 17:00:56;18,00;16,94;-;-
20.03.2021 18:00:56;19,00;20,91;-;-
20.03.2021 19:00:56;19,00;18,06;-;-
20.03.2021 20:00:56;38,00;23,03;-;-
20.03.2021 21:00:56;66,00;24,62;-;-
20.03.2021 22:00:56;81,00;21,93;-;-
20.03.2021 23:00:56;81,00;17,19;-;-
21.03.2021 00:00:56;34,00;15,35;-;-
21.03.2021 01:00:56;16,00;15,29;-;-
21.03.2021 02:00:56;28,00;14,78;-;-
21.03.2021 03:00:56;32,00;13,63;-;-
21.03.2021 04:00:56;11,00;13,45;-;-
21.03.2021 05:00:56;11,00;13,10;-;-
21.03.2021 06:00:56;9,00;12,52;-;-
21.03.2021 07:00:56;19,00;12,30;-;-
21.03.2021 08:00:56;15,00;13,77;-;-
21.03.2021 09:00:56;18,00;17,01;-;-
21.03.2021 10:00:56;30,00;20,50;-;-
21.03.2021 11:00:56;28,00;19,45;-;-
21.03.2021 12:00:56;22,00;17,03;-;-
21.03.2021 13:00:56;33,00;13,16;-;-
21.03.2021 14:00:56;30,00;11,38;-;-
21.03.2021 15:00:56;35,00;10,46;-;-
21.03.2021 16:00:56;26,00;10,59;-;-
21.03.2021 17:00:56;27,00;11,84;-;-
21.03.2021 18:00:56;31,00;11,27;-;-
21.03.2021 19:00:56;37,00;15,19;-;-
21.03.2021 20:00:56;34,00;16,87;-;-
21.03.2021 21:00:56;30,00;13,86;-;-
21.03.2021 22:00:56;25,00;14,88;-;-
21.03.2021 23:00:56;25,00;14,83;-;-
22.03.2021 00:00:56;21,00;19,86;-;-
22.03.2021 01:00:56;43,00;17,40;-;-
22.03.2021 02:00:56;38,00;16,91;-;-
22.03.2021 03:00:56;31,00;15,19;-;-
22.03.2021 04:00:56;28,00;14,99;-;-
22.03.2021 05:00:56;16,00;14,28;-;-
22.03.2021 06:00:56;18,00;13,41;-;-
22.03.2021 07:00:56;22,00;14,62;-;-
22.03.2021 08:00:56;41,00;14,10;-;-
22.03.2021 09:00:56;32,00;14,07;-;-
22.03.2021 10:00:56;54,00;17,51;-;-
22.03.2021 11:00:56;38,00;22,92;-;-
22.03.2021 12:00:56;33,00;27,76;-;-
22.03.2021 13:00:56;37,00;24,70;-;-
22.03.2021 14:00:56;75,00;15,05;-;-
22.03.2021 15:00:56;129,00;11,33;-;-
22.03.2021 16:00:56;95,00;10,17;-;-
22.03.2021 17:00:56;79,00;10,06;-;-
22.03.2021 18:00:56;47,00;9,79;-;-
22.03.2021 19:00:56;35,00;10,22;-;-
22.03.2021 20:00:56;42,00;11,99;-;-
22.03.2021 21:00:56;40,00;11,64;-;-
22.03.2021 22:00:56;40,00;11,50;-;-
22.03.2021 23:00:56;42,00;12,05;-;-
23.03.2021 00:00:56;43,00;13,72;-;-
23.03.2021 01:00:56;51,00;17,91;-;-
23.03.2021 02:00:56;54,00;17,18;-;-
23.03.2021 03:00:56;51,00;14,94;-;-
23.03.2021 04:00:56;56,00;14,64;-;-
23.03.2021 05:00:56;54,00;12,33;-;-
23.03.2021 06:00:56;96,00;11,71;-;-
23.03.2021 07:00:56;78,00;12,26;-;-
23.03.2021 08:00:56;62,00;13,32;-;-
23.03.2021 09:00:56;85,00;14,30;-;-
23.03.2021 10:00:56;83,00;16,48;-;-
23.03.2021 11:00:56;966,00;14,12;-;-
23.03.2021 12:00:56;230,00;13,56;-;-
23.03.2021 13:00:56;102,00;12,62;-;-
23.03.2021 14:00:56;95,00;11,84;-;-
23.03.2021 15:00:56;179,00;11,38;-;-
23.03.2021 16:00:56;130,00;11,25;-;-
23.03.2021 17:00:56;67,00;11,18;-;-
23.03.2021 18:00:56;98,00;10,90;-;-
23.03.2021 19:00:56;115,00;11,42;-;-
23.03.2021 20:00:56;63,00;15,43;-;-
23.03.2021 21:00:56;36,00;14,92;-;-
23.03.2021 22:00:56;16,00;13,38;-;-
23.03.2021 23:00:56;9,00;13,23;-;-
24.03.2021 00:00:56;-;13,86;-;-
24.03.2021 01:00:56;11,00;14,23;-;-
24.03.2021 02:00:56;21,00;13,97;-;-
24.03.2021 03:00:56;14,00;11,53;-;-
24.03.2021 04:00:56;8,00;10,65;-;-
24.03.2021 05:00:56;2,00;10,63;-;-
24.03.2021 06:00:56;-;10,56;-;-
24.03.2021 07:00:56;-;10,50;-;-
24.03.2021 08:00:56;2,00;10,53;-;-
24.03.2021 09:00:56;3,00;10,74;-;-
24.03.2021 10:00:56;6,00;10,82;-;-
24.03.2021 11:00:56;7,00;11,34;-;-
24.03.2021 12:00:56;8,00;12,00;-;-
24.03.2021 13:00:56;6,00;12,71;-;-
24.03.2021 14:00:56;8,00;13,05;-;-
24.03.2021 15:00:56;17,00;12,95;-;-
24.03.2021 16:00:56;10,00;12,61;-;-
24.03.2021 17:00:56;11,00;12,65;-;-
24.03.2021 18:00:56;13,00;12,78;-;-
24.03.2021 19:00:56;12,00;13,27;-;-
24.03.2021 20:00:56;17,00;13,10;-;-
24.03.2021 21:00:56;21,00;12,94;-;-
24.03.2021 22:00:56;11,00;12,97;-;-
24.03.2021 23:00:56;20,00;11,29;-;-
25.03.2021 00:00:56;-;10,98;-;-
25.03.2021 01:00:56;-;10,96;-;-
25.03.2021 02:00:56;-;10,91;-;-
25.03.2021 03:00:56;0,00;10,76;-;-
25.03.2021 04:00:56;2,00;10,93;-;-
25.03.2021 05:00:56;1,00;10,83;-;-
25.03.2021 06:00:56;2,00;10,82;-;-
25.03.2021 07:00:56;2,00;10,83;-;-
25.03.2021 08:00:56;-;11,25;-;-
25.03.2021 09:00:56;-;11,28;-;-
25.03.2021 10:00:56;2,00;11,37;-;-
25.03.2021 11:00:56;3,00;12,14;-;-
25.03.2021 12:00:56;6,00;12,82;-;-
25.03.2021 13:00:56;9,00;13,31;-;-
25.03.2021 14:00:56;9,00;12,48;-;-
25.03.2021 15:00:56;5,00;12,20;-;-
25.03.2021 16:00:56;4,00;12,06;-;-
25.03.2021 17:00:56;6,00;12,64;-;-
25.03.2021 18:00:56;7,00;13,22;-;-
25.03.2021 19:00:56;9,00;13,11;-;-
25.03.2021 20:00:56;19,00;13,75;-;-
25.03.2021 21:00:56;13,00;13,05;-;-
25.03.2021 22:00:56;17,00;12,84;-;-
25.03.2021 23:00:56;11,00;12,22;-;-
26.03.2021 00:00:56;11,00;12,65;-;-
26.03.2021 01:00:56;8,00;12,11;-;-
26.03.2021 02:00:56;9,00;11,57;-;-
26.03.2021 03:00:56;7,00;11,46;-;-
26.03.2021 04:00:56;6,00;11,41;-;-
26.03.2021 05:00:56;6,00;11,05;-;-
26.03.2021 06:00:56;5,00;11,12;-;-
26.03.2021 07:00:56;7,00;11,14;-;-
26.03.2021 08:00:56;8,00;11,61;-;-
26.03.2021 09:00:56;11,00;11,91;-;-
26.03.2021 10:00:56;21,00;11,66;-;-
26.03.2021 11:00:56;17,00;13,03;-;-
26.03.2021 12:00:56;21,00;12,30;-;-
26.03.2021 13:00:56;7,00;12,54;-;-
26.03.2021 14:00:56;10,00;12,65;-;-
26.03.2021 15:00:56;10,00;12,64;-;-
26.03.2021 16:00:56;6,00;13,56;-;-
26.03.2021 17:00:56;6,00;13,39;-;-
26.03.2021 18:00:56;6,00;12,81;-;-
26.03.2021 19:00:56;6,00;12,34;-;-
26.03.2021 20:00:56;10,00;13,74;-;-
26.03.2021 21:00:56;19,00;13,46;-;-
26.03.2021 22:00:56;11,00;12,35;-;-
26.03.2021 23:00:56;12,00;12,14;-;-
27.03.2021 00:00:56;9,00;12,19;-;-
27.03.2021 01:00:56;4,00;11,92;-;-
27.03.2021 02:00:56;5,00;11,24;-;-
27.03.2021 03:00:56;6,00;11,10;-;-
27.03.2021 04:00:56;4,00;11,09;-;-
27.03.2021 05:00:56;4,00;11,06;-;-
27.03.2021 06:00:56;5,00;11,35;-;-
27.03.2021 07:00:56;5,00;11,24;-;-
27.03.2021 08:00:56;7,00;11,48;-;-
27.03.2021 09:00:56;6,00;12,15;-;-
27.03.2021 10:00:56;23,00;13,33;-;-
27.03.2021 11:00:56;10,00;15,70;-;-
27.03.2021 12:00:56;18,00;14,45;-;-
27.03.2021 13:00:56;15,00;15,04;-;-
27.03.2021 14:00:56;16,00;15,16;-;-
27.03.2021 15:00:56;21,00;16,17;-;-
27.03.2021 16:00:56;15,00;17,91;-;-
27.03.2021 17:00:56;22,00;17,54;-;-
27.03.2021 18:00:56;20,00;16,40;-;-
27.03.2021 19:00:56;14,00;15,86;-;-
27.03.2021 20:00:56;29,00;14,49;-;-
27.03.2021 21:00:56;29,00;15,37;-;-
27.03.2021 22:00:56;23,00;15,54;-;-
27.03.2021 23:00:56;23,00;14,79;-;-
28.03.2021 00:00:56;26,00;13,38;-;-
28.03.2021 01:00:56;18,00;13,29;-;-
28.03.2021 02:00:56;19,00;12,92;-;-
28.03.2021 03:00:56;13,00;12,94;-;-
28.03.2021 04:00:56;28,00;12,27;-;-
28.03.2021 05:00:56;23,00;12,05;-;-
28.03.2021 06:00:56;13,00;11,94;-;-
28.03.2021 07:00:56;12,00;12,03;-;-
28.03.2021 08:00:56;12,00;12,58;-;-
28.03.2021 09:00:56;17,00;16,23;-;-
28.03.2021 10:00:56;25,00;15,28;-;-
28.03.2021 11:00:56;18,00;17,19;-;-
28.03.2021 12:00:56;18,00;15,64;-;-
28.03.2021 13:00:56;13,00;14,88;-;-
28.03.2021 14:00:56;13,00;16,50;-;-
28.03.2021 15:00:56;13,00;15,42;-;-
28.03.2021 16:00:56;16,00;14,24;-;-
28.03.2021 17:00:56;15,00;13,44;-;-
28.03.2021 18:00:56;18,00;14,18;-;-
28.03.2021 19:00:56;16,00;15,67;-;-
28.03.2021 20:00:56;13,00;107,20;-;-
28.03.2021 21:00:56;34,00;17,30;-;-
28.03.2021 22:00:56;25,00;16,50;-;-
28.03.2021 23:00:56;15,00;15,26;-;-
29.03.2021 00:00:56;14,00;14,16;-;-
29.03.2021 01:00:56;15,00;13,21;-;-
29.03.2021 02:00:56;21,00;13,38;-;-
29.03.2021 03:00:56;10,00;13,00;-;-
29.03.2021 04:00:56;10,00;12,76;-;-
29.03.2021 05:00:56;16,00;12,22;-;-
29.03.2021 06:00:56;12,00;12,22;-;-
29.03.2021 07:00:56;16,00;12,36;-;-
29.03.2021 08:00:56;28,00;14,47;-;-
29.03.2021 09:00:56;31,00;16,92;-;-
29.03.2021 10:00:56;42,00;16,31;-;-
29.03.2021 11:00:56;23,00;16,19;-;-
29.03.2021 12:00:56;27,00;15,71;-;-
29.03.2021 13:00:56;31,00;14,91;-;-
29.03.2021 14:00:56;33,00;13,93;-;-
29.03.2021 15:00:56;20,00;13,25;-;-
29.03.2021 16:00:56;24,00;12,73;-;-
29.03.2021 17:00:56;25,00;12,73;-;-
29.03.2021 18:00:56;24,00;15,19;-;-
29.03.2021 19:00:56;32,00;16,09;-;-
29.03.2021 20:00:56;43,00;25,85;-;-
29.03.2021 21:00:56;50,00;22,70;-;-
29.03.2021 22:00:56;51,00;25,68;-;-
29.03.2021 23:00:56;57,00;19,44;-;-
30.03.2021 00:00:56;34,00;16,47;-;-
30.03.2021 01:00:56;30,00;14,74;-;-
30.03.2021 02:00:56;16,00;14,84;-;-
30.03.2021 03:00:56;11,00;14,67;-;-
30.03.2021 04:00:56;16,00;13,18;-;-
30.03.2021 05:00:56;9,00;13,26;-;-
30.03.2021 06:00:56;11,00;13,06;-;-
30.03.2021 07:00:56;19,00;12,96;-;-
30.03.2021 08:00:56;26,00;13,30;-;-
30.03.2021 09:00:56;22,00;14,02;-;-
30.03.2021 10:00:56;23,00;15,85;-;-
30.03.2021 11:00:56;33,00;16,30;-;-
30.03.2021 12:00:56;24,00;16,43;-;-
30.03.2021 13:00:56;21,00;15,80;-;-
30.03.2021 14:00:56;29,00;16,41;-;-
30.03.2021 15:00:56;35,00;18,03;-;-
30.03.2021 16:00:56;30,00;18,51;-;-
30.03.2021 17:00:56;35,00;18,16;-;-
30.03.2021 18:00:56;31,00;17,24;-;-
30.03.2021 19:00:56;85,00;18,97;-;-
30.03.2021 20:00:56;34,00;18,23;-;-
30.03.2021 21:00:56;39,00;17,43;-;-
30.03.2021 22:00:56;25,00;16,09;-;-
